event_name,event_time,id,user_id
event_3,2018-01-07 18:31:55,49cd7766da2b4a6bb3e54bdc36c5119b,0345a8ce646e4d67b3f39d6da2e21379
event_2,2018-01-07 19:13:39,0decaa4efd8a45c99a02c615e570ba40,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-07 19:33:50,6a483aaf7a13425ab0f5d2d17869159f,d3723f9d3d39460f8e89ddc9752fdce5
required_event_C,2018-01-07 21:15:26,0cc769dd75174a038e2a5263b98faea5,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-07 22:42:59,991d8d92c33940a484f5dd24446beebc,d49cc9fd55b94151972e70566fdb7a1a
event_2,2018-01-07 22:45:03,b1ec908b3d3444f89db8d6bd89bcbe54,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-07 23:36:31,0f6352618ccd4c2b9cbe1936bf6c4dc1,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-08 02:27:42,8b006ac487974698a1f795ee201ae86c,efa13ad4b58d4ebeadf80075219e3210
event_3,2018-01-08 03:31:16,99ceb45b5a504f708e27a664646af12b,d3723f9d3d39460f8e89ddc9752fdce5
event_2,2018-01-08 04:30:41,ea5aa95f570844e98c03bd122576d194,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-08 06:23:55,f50b315e7f354229bd591c2151031a35,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-08 06:46:49,aa76524a8738432b8c6eafa0f0a03f18,acf911c909ed4eccbc9686d35f9a4688
event_3,2018-01-08 07:59:11,82e8a26e366141e6b1d3b6e3821d9c6e,a5b65153cd704fe080d84c3b523aa56c
event_3,2018-01-08 11:20:35,b71472eaf4f540999590a09c6fb40980,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-08 12:06:45,b39c609fb3f84240bab548a49b71a8ab,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-08 15:42:03,724a2ad896ad40c18a68dcaefb62acf9,a5b65153cd704fe080d84c3b523aa56c
required_event_A,2018-01-08 19:22:25,e7e4468c8fe94680a2b7cef473847f63,9ccc6e7772664ee48b134f3f0b6d9ace
event_2,2018-01-08 23:09:35,86926edb20554e3fb8e6e63364f5ec76,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-08 23:37:33,37c0df23b78b4ec2b9889ee9b9f1f90b,d49cc9fd55b94151972e70566fdb7a1a
event_1,2018-01-09 01:24:56,3b003459761044238630ace5f8a3b50e,acf911c909ed4eccbc9686d35f9a4688
event_1,2018-01-09 03:24:13,e0be3ba4737547bd95f5bccac51d0676,a5b65153cd704fe080d84c3b523aa56c
required_event_C,2018-01-09 04:56:31,84b79dba20164359bc4cdb4ad3ae3ca9,f0763374f14a42cf892de8bf3f272e3b
event_2,2018-01-09 05:29:40,f25f8376a4164551a218b8fcf2be9c79,a5b65153cd704fe080d84c3b523aa56c
event_3,2018-01-09 06:52:09,01ca6bd2056a457cbdb304adad811139,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-09 07:21:51,8a5c97aea4234d10a694e8c765145489,d49cc9fd55b94151972e70566fdb7a1a
event_2,2018-01-09 08:02:49,944ee06313f9413bb89bb0e4bf42f62d,efa13ad4b58d4ebeadf80075219e3210
event_3,2018-01-09 08:48:54,3b125b61e8ca4c81aaa6215ad44a0975,efa13ad4b58d4ebeadf80075219e3210
event_2,2018-01-09 08:51:49,2c18f707e83147b19b755ec1dc144daf,d49cc9fd55b94151972e70566fdb7a1a
event_1,2018-01-09 14:39:39,2cceaa5cdaea42c3bef87c281f4ecbe2,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-10 00:24:30,4426fa29c4bc44fd9a909e922396ea43,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-10 00:45:12,3d47ddd297da4faca0e19a50b277b5b1,f0763374f14a42cf892de8bf3f272e3b
event_2,2018-01-10 03:20:25,5dcf65413d6c47d2b051d46cf838522e,acf911c909ed4eccbc9686d35f9a4688
event_2,2018-01-10 04:26:22,262907bab7c54a15a0666ab88da820b6,d49cc9fd55b94151972e70566fdb7a1a
event_1,2018-01-10 05:38:42,c4e36c3b952b4b5d86650d0c40ac678b,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-10 06:40:13,258d4aba08b841018efed899107963df,d49cc9fd55b94151972e70566fdb7a1a
required_event_A,2018-01-10 07:53:20,a83895dfe07a4f63bd0d1818c798ab8b,ca0eef0165a548fd9ed72976a6621353
required_event_A,2018-01-10 09:18:14,bde281dcfb8e44338e3dfa46b93914e2,a139d50568a4424fb37bc77928c98b2d
event_3,2018-01-10 10:03:07,156a950a92f14d06a33c96aa307f99e8,f0763374f14a42cf892de8bf3f272e3b
event_3,2018-01-10 10:03:22,f71d235a25c743598fc68d6453d469d3,f0763374f14a42cf892de8bf3f272e3b
event_1,2018-01-10 10:45:31,5c608c68e594440bb5f13325235817fc,0345a8ce646e4d67b3f39d6da2e21379
event_1,2018-01-10 11:15:46,f1260189065e4c20a32422923f058c01,acf911c909ed4eccbc9686d35f9a4688
event_3,2018-01-10 15:14:27,e9f2894a62524dfdbc411410f3b78de6,f0763374f14a42cf892de8bf3f272e3b
event_2,2018-01-10 15:41:13,805ec6e81c4d44e4b2524269ee19d5ef,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-10 16:22:14,c1be07266dba4b82bb06290712ee2083,efa13ad4b58d4ebeadf80075219e3210
event_3,2018-01-10 16:24:43,50cb37d933984448996b81fef3facba0,a5b65153cd704fe080d84c3b523aa56c
event_3,2018-01-10 16:57:12,ec842499b04c4644bc69d99a67b02b08,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-10 17:02:03,709c50e07b4348f9bb38aeeb8f00f8a8,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-10 17:36:07,ca1002e7ead648caac5f04aa5fa593d0,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-10 18:25:42,0148298edf9c4ea2bfd6a488808158b3,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-10 21:18:16,df47bd6bb5f1496580b88046317a210e,acf911c909ed4eccbc9686d35f9a4688
event_2,2018-01-10 22:38:09,9d269a37e72145e6b6d80cc63109bc65,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-10 23:11:19,37b1960875b34c53a79deedf069d604f,acf911c909ed4eccbc9686d35f9a4688
event_2,2018-01-11 00:22:27,0f8a4a8b92cb4146980945cfc1f8218c,d3723f9d3d39460f8e89ddc9752fdce5
required_event_B,2018-01-11 01:17:46,b0652660eddd44a7b1f4fb29d311e698,ca0eef0165a548fd9ed72976a6621353
event_2,2018-01-11 02:43:34,4a9c8411d7204bc99a177dc48141d7cf,acf911c909ed4eccbc9686d35f9a4688
event_1,2018-01-11 02:51:25,b964441ba9f54ee5a73a11b73c605ab2,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-11 04:54:41,d5e6af1286b74371aee25dd3c4b9cfd5,acf911c909ed4eccbc9686d35f9a4688
event_3,2018-01-11 05:24:23,2afdf5de869a4bcda29cceb74a539671,d49cc9fd55b94151972e70566fdb7a1a
event_2,2018-01-11 06:14:17,920d6c5db7d84540a06387f482248a1b,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-11 06:29:08,f84b91909a8347b095b2e06b13edbe3c,efa13ad4b58d4ebeadf80075219e3210
event_3,2018-01-11 06:58:06,8b7ed86be55546d888255b39de0a1d65,d3723f9d3d39460f8e89ddc9752fdce5
event_2,2018-01-11 06:59:03,ad380003dbe146a3a071d81c4012d8da,a5b65153cd704fe080d84c3b523aa56c
required_event_B,2018-01-11 07:13:28,d9da553799d44be2b20407f272b022a6,a139d50568a4424fb37bc77928c98b2d
required_event_C,2018-01-11 07:47:51,11d77d2e07134c22b8a57060b0164cb3,ca0eef0165a548fd9ed72976a6621353
event_1,2018-01-11 08:04:52,0225e5c613734e01a89c3bc09adbbff5,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-11 08:59:36,c8357f5ba5c84d2ca9224de7b021933e,acf911c909ed4eccbc9686d35f9a4688
required_event_A,2018-01-11 09:17:27,8e4e1e336a474ff89f8ab2b2ef87ece0,76fe21f2206343af9b27495b860d42ec
required_event_B,2018-01-11 09:53:41,3bdc45af9f7c408baede105f9f6ada37,76fe21f2206343af9b27495b860d42ec
required_event_C,2018-01-11 09:56:13,87d42bd600f543f4aceacf9a4f5169c4,a139d50568a4424fb37bc77928c98b2d
event_1,2018-01-11 12:15:03,627cfd970e7348b5bd8e112c77c38e41,ca0eef0165a548fd9ed72976a6621353
event_2,2018-01-11 13:11:45,3a2420a0a6df4982b604f76230014ea0,a139d50568a4424fb37bc77928c98b2d
event_2,2018-01-11 13:47:45,c788128dde8e46ffab4158317a9fd33b,ca0eef0165a548fd9ed72976a6621353
required_event_C,2018-01-11 13:53:50,b6be4ad450da4b27ac2ab7c8a2a151f3,76fe21f2206343af9b27495b860d42ec
event_3,2018-01-11 14:14:07,3b24fdf137594af29e8e49636ce5e729,efa13ad4b58d4ebeadf80075219e3210
event_2,2018-01-11 14:40:35,6e0613aa0f474ce480402024d45d62d8,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-11 14:44:00,08e64333b7da41e0865be46ca2f2bfc7,efa13ad4b58d4ebeadf80075219e3210
event_2,2018-01-11 15:21:05,83c338acf9a0487583611cb9174344f1,acf911c909ed4eccbc9686d35f9a4688
event_1,2018-01-11 16:06:24,609c7234ab2f41a8814bc095cd2e36f2,f0763374f14a42cf892de8bf3f272e3b
event_3,2018-01-11 16:06:38,a4e06f16bdfc42b3a358935563518b3e,76fe21f2206343af9b27495b860d42ec
required_event_B,2018-01-11 16:08:55,18241ef04c4f441e9f15898c625f95d3,9ccc6e7772664ee48b134f3f0b6d9ace
event_1,2018-01-11 16:32:03,b0183f83fc254cf58387408d70070c6c,76fe21f2206343af9b27495b860d42ec
event_1,2018-01-11 17:58:15,d6af6db71cde4fa6b384bf122d7ea92d,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-11 18:12:50,74b7827fc11240ddab4a546723127a1c,ca0eef0165a548fd9ed72976a6621353
event_1,2018-01-11 18:47:19,4784771d8b144cbaa93d839e8bc48f24,d3723f9d3d39460f8e89ddc9752fdce5
event_1,2018-01-11 19:31:32,f05f37a709274185946b6d3beef0037e,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-11 20:33:53,275c5e98fe02404094b3692465830af0,76fe21f2206343af9b27495b860d42ec
event_1,2018-01-11 20:45:48,4b78d89df7bf46f98033a3bd2831e3f2,76fe21f2206343af9b27495b860d42ec
event_3,2018-01-11 21:07:50,976097d104d7442ba77ae33a2ba4e74a,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-11 22:30:17,0415069b5bd84ce2805e245b13970d9e,a139d50568a4424fb37bc77928c98b2d
event_1,2018-01-11 22:32:17,19625e96a234477a809a119ec009d982,a5b65153cd704fe080d84c3b523aa56c
event_3,2018-01-11 22:52:56,d1d30069bf9044dcbc155f7fa90b11ea,acf911c909ed4eccbc9686d35f9a4688
event_2,2018-01-12 00:16:15,76d0bc7ff50741609f0e8fc6b4169634,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-12 01:12:24,179003a66b8b4448aa0eb92246d0f51f,d49cc9fd55b94151972e70566fdb7a1a
event_2,2018-01-12 02:10:50,161afd458acf43b58ee05a2febc9d20d,76fe21f2206343af9b27495b860d42ec
event_1,2018-01-12 02:31:22,8dcbac6b712640a8b0d4ecca779bda0e,d3723f9d3d39460f8e89ddc9752fdce5
event_2,2018-01-12 04:34:13,55cbb227ddb344449ffc9a89a9e56e3e,a139d50568a4424fb37bc77928c98b2d
event_3,2018-01-12 05:02:40,2333e4d9ee854fd69103ae2ad3a422c1,a139d50568a4424fb37bc77928c98b2d
event_3,2018-01-12 05:36:07,ab2678b3908d4b37bae941380763e764,acf911c909ed4eccbc9686d35f9a4688
event_3,2018-01-12 06:28:47,02c942daa41343fb809e1ca8dc9cb7da,efa13ad4b58d4ebeadf80075219e3210
event_2,2018-01-12 08:00:04,18d8a91b3c5d4b4198965dac93ad1f5e,ca0eef0165a548fd9ed72976a6621353
event_1,2018-01-12 09:18:31,510112d1beeb441fb7e047b71108105c,acf911c909ed4eccbc9686d35f9a4688
event_1,2018-01-12 11:20:42,0aba7a0cd6474f428a92b04d9a278bfb,ca0eef0165a548fd9ed72976a6621353
event_3,2018-01-12 12:26:44,2045ede5942c4c98881e4d29f3a8b54e,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-12 12:32:55,99ccd74c602c4144b845b7d51c271cab,acf911c909ed4eccbc9686d35f9a4688
event_3,2018-01-12 13:04:24,f6b2d8fa45ba4a649905c50e9d42b772,76fe21f2206343af9b27495b860d42ec
event_3,2018-01-12 13:14:09,f678d939d33c4873b5e923733beb58ef,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-12 14:36:08,1864ac500127446cb95f562ae8465cff,a139d50568a4424fb37bc77928c98b2d
event_3,2018-01-12 16:11:20,d4d79e8c0b324cf797b950cab2313efd,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-12 16:47:50,a621111d9b714d0da89f20a44fc57889,ca0eef0165a548fd9ed72976a6621353
event_1,2018-01-12 17:44:34,a3e0ce06db694774ad9642955cbd8390,d3723f9d3d39460f8e89ddc9752fdce5
event_2,2018-01-12 20:43:25,2cddd295f3024e17b47b302040f33627,ca0eef0165a548fd9ed72976a6621353
event_2,2018-01-12 21:03:04,6a354f9845d744029177ba2c8a00f8e3,a139d50568a4424fb37bc77928c98b2d
event_2,2018-01-12 21:47:58,28434e2e35a84b1aa80edeb232f3066e,a139d50568a4424fb37bc77928c98b2d
event_3,2018-01-13 01:31:40,55159078ce8140e288e18df26a024501,76fe21f2206343af9b27495b860d42ec
event_3,2018-01-13 03:12:35,53ef2ba9760a4de79e3d262760e146b2,efa13ad4b58d4ebeadf80075219e3210
required_event_A,2018-01-13 03:57:47,f24573aa0c7f47799c0471761a3e72cf,0544d34676db47b5a9a7a9dc7f4c2624
event_1,2018-01-13 04:20:55,f5abd07c220b476c9f48b1005018dbf1,d49cc9fd55b94151972e70566fdb7a1a
event_1,2018-01-13 05:36:23,bb56432c8cda45a7b036ea9fa9443f48,a5b65153cd704fe080d84c3b523aa56c
event_3,2018-01-13 06:07:47,f256ae0de8114cee915da529d2fc6984,d49cc9fd55b94151972e70566fdb7a1a
event_1,2018-01-13 07:17:36,917b152708eb4278a7ab74dba6d3880c,76fe21f2206343af9b27495b860d42ec
event_3,2018-01-13 10:50:43,125ae05e1dec4d2ba542959b47cdb1c3,acf911c909ed4eccbc9686d35f9a4688
event_2,2018-01-13 11:11:44,87899e439959474e8d8de73ad4a000a9,efa13ad4b58d4ebeadf80075219e3210
required_event_B,2018-01-13 11:21:31,906bb20efbae4cb6bcb76427c1fe4fb1,0544d34676db47b5a9a7a9dc7f4c2624
event_1,2018-01-13 11:53:08,fe6c11d108b84b5ab2949d7feca95ca6,ca0eef0165a548fd9ed72976a6621353
event_1,2018-01-13 12:38:10,4ad34d3a08ee48bb85e4b7979dba082b,efa13ad4b58d4ebeadf80075219e3210
required_event_C,2018-01-13 12:51:51,9c9a13f0a7524c20a0cdbe275b98e565,0544d34676db47b5a9a7a9dc7f4c2624
event_1,2018-01-13 13:23:14,a1170bcad5b54599b21296253342af20,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-13 13:47:09,a88debc751754d0f83b0eb7839049190,a139d50568a4424fb37bc77928c98b2d
event_2,2018-01-13 14:43:52,414ce9747d484c4f8029f166de0a4ca8,76fe21f2206343af9b27495b860d42ec
event_3,2018-01-13 14:55:34,fff47a1f472d485d88f25ae95eb6d094,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-13 15:09:47,1283297d2c8c4d0fa1aefd45474db77f,a139d50568a4424fb37bc77928c98b2d
event_3,2018-01-13 15:53:41,157d417f53d44d10a089ff02fe5f13cb,a5b65153cd704fe080d84c3b523aa56c
event_3,2018-01-13 16:02:56,b88c5157876e42548c39791939b0c1f7,efa13ad4b58d4ebeadf80075219e3210
event_3,2018-01-13 16:03:06,386e31fa808b4643afa6f466cffc87c5,0345a8ce646e4d67b3f39d6da2e21379
event_3,2018-01-13 17:44:34,06504e0e8be24b639b99f6f41f47ded5,0544d34676db47b5a9a7a9dc7f4c2624
event_1,2018-01-13 17:58:40,9435ac6953c84d449d075f3a848c5212,ca0eef0165a548fd9ed72976a6621353
event_1,2018-01-13 23:06:02,3827f44718b44d02b6a85e58d9609482,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-13 23:36:00,d6cc9af0c3ef4f7196f1c39d766d85f3,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-14 00:11:17,8e650358835440d6933bcf4eb0bde24c,efa13ad4b58d4ebeadf80075219e3210
event_2,2018-01-14 00:28:35,e782e8042bdf42248ff0bedc4bb68e6c,d3723f9d3d39460f8e89ddc9752fdce5
event_1,2018-01-14 00:43:42,e07b5559e63a4ba398da3258da26fdd0,efa13ad4b58d4ebeadf80075219e3210
event_1,2018-01-14 01:17:32,34ee3854c918468eaaae709b41f28f05,acf911c909ed4eccbc9686d35f9a4688
event_3,2018-01-14 01:46:51,64d3e34c5bc14734989827dd51b0ee18,efa13ad4b58d4ebeadf80075219e3210
event_3,2018-01-14 02:05:14,3ac045ab370e41a2a5360a866f083d5a,a139d50568a4424fb37bc77928c98b2d
event_1,2018-01-14 02:31:24,fabd724b0dc9452785e267cb779cc8da,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-14 02:32:18,090bcc73da964371906a2a6a9d8cf383,a5b65153cd704fe080d84c3b523aa56c
event_3,2018-01-14 04:23:18,138b2eef515c4abc8c4690f9494974ee,f0763374f14a42cf892de8bf3f272e3b
event_2,2018-01-14 07:01:20,8ab7a9d1199d42f7af6785dad880cb0b,76fe21f2206343af9b27495b860d42ec
event_1,2018-01-14 07:31:32,5b65c0eac65741b982e914d5bc34820c,a5b65153cd704fe080d84c3b523aa56c
event_1,2018-01-14 07:34:18,e215492b228b48e0a892d5c1bf857988,a139d50568a4424fb37bc77928c98b2d
event_3,2018-01-14 07:39:42,fa8b1555694d4b628715251eaca98475,efa13ad4b58d4ebeadf80075219e3210
event_2,2018-01-14 08:26:38,d6ab7d8a642b44408903dc6b3566dfc8,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-14 08:54:39,11470ee35b7f4cc6a630740ddd27e7b5,0544d34676db47b5a9a7a9dc7f4c2624
event_2,2018-01-14 09:12:07,7a0834ee46f642c197771ee7bc50ad86,0544d34676db47b5a9a7a9dc7f4c2624
event_3,2018-01-14 09:21:27,a3b569e6b5904d54adcd046b11e50ade,0544d34676db47b5a9a7a9dc7f4c2624
event_1,2018-01-14 10:44:29,d33f752c34c141788982663fb3c1819a,acf911c909ed4eccbc9686d35f9a4688
event_2,2018-01-14 12:49:17,197c66a317544dbeb1cf1f1c431a0cf0,a139d50568a4424fb37bc77928c98b2d
event_3,2018-01-14 13:03:48,5f8e2304eb734a3a86d67398ec5eae7b,a139d50568a4424fb37bc77928c98b2d
required_event_A,2018-01-14 14:50:16,981063db2f464826bf434c172dfb5e69,1b2fdef1bf3144ae83c254286bc9662d
event_3,2018-01-14 16:01:26,b5449c218d734f03ae40e8f6ce36b337,76fe21f2206343af9b27495b860d42ec
event_2,2018-01-14 16:17:43,4fedbd4087d344c28c3a04ae4cdf42bb,a139d50568a4424fb37bc77928c98b2d
event_2,2018-01-14 17:30:15,0a5236a8c1884890a5543ee7a452553b,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-14 17:54:05,4c97d0a52cab4909ac4db1b953918335,efa13ad4b58d4ebeadf80075219e3210
event_3,2018-01-14 18:24:13,9cdcbf7cb46a4c31820f37edf2e5165d,0544d34676db47b5a9a7a9dc7f4c2624
event_1,2018-01-14 18:50:41,11abbafb5d1c43c086a35eabf2aacd95,f0763374f14a42cf892de8bf3f272e3b
event_1,2018-01-14 19:19:32,d6797ffd28914aa1b3ff4b24d163ea46,76fe21f2206343af9b27495b860d42ec
event_2,2018-01-14 19:46:39,5472134641b74136abc81624372c12e0,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-14 21:58:35,c9965d558ac545498337c45a40578c32,76fe21f2206343af9b27495b860d42ec
event_3,2018-01-14 22:45:43,910995ac32234f089a9eb386de43b380,0544d34676db47b5a9a7a9dc7f4c2624
event_3,2018-01-14 23:09:30,23f110efb0b34f0e924c74c7c8179d56,d49cc9fd55b94151972e70566fdb7a1a
event_2,2018-01-14 23:22:37,e70e9f5811494a69ade2cbd3aa8a1bed,acf911c909ed4eccbc9686d35f9a4688
event_3,2018-01-14 23:25:04,f44d9f3adf4d4cd7ad86ac657bf5e613,a5b65153cd704fe080d84c3b523aa56c
event_2,2018-01-14 23:33:46,3ec94062d8f14464838de06b75bc90c2,d49cc9fd55b94151972e70566fdb7a1a
event_3,2018-01-15 00:07:25,6ec9a696233046e7bc23f9d60d72fe47,0544d34676db47b5a9a7a9dc7f4c2624
event_3,2018-01-15 00:14:50,8aa01e5f1f86441f89a845f326a626f3,0544d34676db47b5a9a7a9dc7f4c2624
event_3,2018-01-15 00:16:07,def0b77b63f64c9c879191245f886ffd,efa13ad4b58d4ebeadf80075219e3210
required_event_C,2018-01-15 00:19:19,b9b8e46760fe4aeeb4ca909fce44154c,9ccc6e7772664ee48b134f3f0b6d9ace
event_2,2018-01-15 00:24:16,49520e7dd0614551962748dc6a154eab,ca0eef0165a548fd9ed72976a6621353
event_2,2018-01-15 00:33:27,657f0c274a9748e2b1fd2b750c7791d1,ca0eef0165a548fd9ed72976a6621353
required_event_B,2018-01-15 00:40:49,9c9cf68ba8984f05ad0f0546c2775006,1b2fdef1bf3144ae83c254286bc9662d
event_2,2018-01-15 02:29:04,540d5ff330064892a21f3d87fa2e093b,0544d34676db47b5a9a7a9dc7f4c2624
event_1,2018-01-15 03:25:43,42a912fc136440aa8ff885412a725e8f,d49cc9fd55b94151972e70566fdb7a1a
