event_name,event_time,id,user_id
event_1,2018-01-08 19:38:25,a9cb3e9dcc2c4e10b5d56cdcb14db52e,6bb0e2c123264acda843dbbd69e5686d
event_3,2018-01-08 21:05:20,7396a10f809445eb81b5d0d8fb97a6f5,3ddc60708284408799323706c0938374
event_2,2018-01-08 22:41:43,c3669027a1844338afeea0d97fabbcf0,c323e7c8a85e4c9e8c6b6f805ccf820d
event_2,2018-01-08 23:16:53,ddf41cf27fe7475183a8e1e16303f09e,df218b96442a4260ade3d71bc0c690b1
event_3,2018-01-09 00:41:44,aee862fb29ac40719697c164137bc42d,bb032f2c57614275bedc03bf53930601
event_3,2018-01-09 02:01:45,5c48792e703d4ae798423ac51d7a570d,f1346e1a8410417aaaef30d611fc3797
event_1,2018-01-09 02:37:21,265d158f0945482fb591ff085680df6d,6bb0e2c123264acda843dbbd69e5686d
required_event_B,2018-01-09 02:45:04,52816abb978c4dc5aca743f22fb56bc1,01dc42b9d06144458cb880b34ceba7e8
required_event_C,2018-01-09 03:42:05,b4ea55f53c8d4da0a8e01b0f33430a65,01dc42b9d06144458cb880b34ceba7e8
event_3,2018-01-09 03:43:00,ba1d347c73fb4278bd8b128292969c8e,f1346e1a8410417aaaef30d611fc3797
event_2,2018-01-09 03:48:50,10e79f0315b043ec9dcb853922cf3622,3ddc60708284408799323706c0938374
event_3,2018-01-09 04:57:13,be7440df64254d088914f9b72cc464c8,c323e7c8a85e4c9e8c6b6f805ccf820d
event_1,2018-01-09 05:50:10,6d078f5c697d4b1daa71551254421539,bb032f2c57614275bedc03bf53930601
event_2,2018-01-09 05:51:40,a8433eb517c74f018259b29c783029cb,3ddc60708284408799323706c0938374
event_1,2018-01-09 06:03:47,54523bf1f758433a84f9c86377a38074,6bb0e2c123264acda843dbbd69e5686d
event_1,2018-01-09 06:29:32,d8ddaf2937dc4ba09e59bd618345d504,f1346e1a8410417aaaef30d611fc3797
event_2,2018-01-09 07:50:24,fe02ed877dca4a4fa5172712fc5b598f,6bb0e2c123264acda843dbbd69e5686d
event_3,2018-01-09 09:31:47,09d882d80d214315bf9350b514fe8a75,6bb0e2c123264acda843dbbd69e5686d
event_2,2018-01-09 16:11:23,f7491cf3fc6b4ff2b53807e92393617a,bb032f2c57614275bedc03bf53930601
event_2,2018-01-09 16:53:54,78cea26d5ec8482e921e8e7c36ddbde5,df218b96442a4260ade3d71bc0c690b1
event_3,2018-01-09 17:03:35,a1e7e9d430a74661960d242d78ea3de9,6bb0e2c123264acda843dbbd69e5686d
event_1,2018-01-09 21:28:04,152b28639bfd48e788143f24fffdbda7,01dc42b9d06144458cb880b34ceba7e8
event_3,2018-01-09 21:39:26,32446bd7627f48089967e639d68bc452,6bb0e2c123264acda843dbbd69e5686d
event_2,2018-01-09 23:23:12,8b5e45a67ca4435c85f3ca7d09febe20,3ddc60708284408799323706c0938374
event_1,2018-01-10 00:08:01,7b6e274d73ef4484955370f9086fa774,c323e7c8a85e4c9e8c6b6f805ccf820d
event_2,2018-01-10 01:28:30,2e0e51e7b4cc40cca82655373628b537,6bb0e2c123264acda843dbbd69e5686d
event_3,2018-01-10 03:58:42,7f525e3259514a2b8cf6658b1fb00412,3ddc60708284408799323706c0938374
event_2,2018-01-10 04:26:53,a4d38cb6002949d8990e7ddd1f46af4a,f1346e1a8410417aaaef30d611fc3797
event_2,2018-01-10 05:24:17,7071f1a0280947559d669bc9fa17d983,df218b96442a4260ade3d71bc0c690b1
event_2,2018-01-10 05:30:43,56f3bb2c36b84e0c993b0af54e7dc338,f1346e1a8410417aaaef30d611fc3797
event_1,2018-01-10 05:35:54,a920fca136e44efc8fe31181656d5dd7,df218b96442a4260ade3d71bc0c690b1
event_3,2018-01-10 06:02:10,c75447831e014f7d9ef349e67e558e30,df218b96442a4260ade3d71bc0c690b1
event_3,2018-01-10 08:09:58,d9502c9894904ec3a56a0f87ba3d96e6,f1346e1a8410417aaaef30d611fc3797
required_event_A,2018-01-10 08:17:52,5712fabe959446649325ed5f30441c80,a4bb3d6b647f4eaa94e646b1776b6bff
event_3,2018-01-10 08:29:05,7d1853f5c83241cd86d72b95cb1f3302,01dc42b9d06144458cb880b34ceba7e8
event_1,2018-01-10 08:30:30,7ab36e44fea24c05822496de4cbcbf59,3ddc60708284408799323706c0938374
event_2,2018-01-10 08:34:25,0c3a2ec8a0bb4420b97ead00c083ac7c,6bb0e2c123264acda843dbbd69e5686d
event_2,2018-01-10 09:26:26,97330e3ea6a2443184ecd3d7b36f09f7,bb032f2c57614275bedc03bf53930601
event_2,2018-01-10 10:25:31,28e66967522c4d93800dc80816a5c389,f1346e1a8410417aaaef30d611fc3797
event_2,2018-01-10 13:09:16,bdccc5610f674b028c6b2e78d8c82d80,f1346e1a8410417aaaef30d611fc3797
event_2,2018-01-10 14:39:33,c06fd8fb6bad47028131b7fec6abcc2d,c323e7c8a85e4c9e8c6b6f805ccf820d
event_2,2018-01-10 15:09:06,b8cad5eb455c408daa977d19de3c83b2,f1346e1a8410417aaaef30d611fc3797
event_1,2018-01-10 15:29:31,b0a8c9b5f9d845fc987156f4b4732198,f1346e1a8410417aaaef30d611fc3797
event_1,2018-01-10 17:20:58,a69a7bcd5c77443f966ef1377e8e3707,bb032f2c57614275bedc03bf53930601
event_1,2018-01-10 18:23:52,4ba648d1ca404746936b7d9122e768a0,c323e7c8a85e4c9e8c6b6f805ccf820d
event_2,2018-01-10 19:49:08,d86fa10107c24bc9a9838b287d267f21,3ddc60708284408799323706c0938374
event_3,2018-01-10 21:41:34,a77f44c101324cf9b3639d027fa2ce5d,3ddc60708284408799323706c0938374
event_3,2018-01-10 21:53:13,96015f73f3c247f1b1ff7d09e5a3c161,c323e7c8a85e4c9e8c6b6f805ccf820d
event_2,2018-01-10 22:34:41,f1afe1311463475c9e073da955e58f99,6bb0e2c123264acda843dbbd69e5686d
event_2,2018-01-11 00:30:58,6a77c91be58243e8844dbb05de4e49de,9001efc6cf9344dbb57e21a6b141ff80
event_3,2018-01-11 00:47:16,2e4fd61dc48445f4a4f9ffbf995216ca,01dc42b9d06144458cb880b34ceba7e8
event_3,2018-01-11 01:02:37,f0e0981a0e0e449b896ad2923cc456f1,f1346e1a8410417aaaef30d611fc3797
event_1,2018-01-11 01:36:29,5d40c177b41645ecb231beaaa39aba3b,bb032f2c57614275bedc03bf53930601
event_3,2018-01-11 03:29:03,300d83b44ab54202a922a3ebc3c77a07,df218b96442a4260ade3d71bc0c690b1
event_2,2018-01-11 03:31:58,d2ac5801fbf64a8b84348cb93f141f8b,df218b96442a4260ade3d71bc0c690b1
event_3,2018-01-11 05:11:40,3f4b96ce2e0c499ba706f91f11697182,f1346e1a8410417aaaef30d611fc3797
required_event_B,2018-01-11 06:10:50,8a45013fe1c149cfb5080d542ba58fa5,a4bb3d6b647f4eaa94e646b1776b6bff
event_1,2018-01-11 06:31:09,134b6f57336542049ba168bc1e6767e8,df218b96442a4260ade3d71bc0c690b1
event_3,2018-01-11 08:45:00,b8a8e3aa09d74439aa6d53c761ccd9c7,6bb0e2c123264acda843dbbd69e5686d
event_1,2018-01-11 09:06:22,f7f35527140842a18ba625f5fac780a0,df218b96442a4260ade3d71bc0c690b1
event_2,2018-01-11 12:57:49,179fbc61f25b458db8d7b8c66a3008d0,df218b96442a4260ade3d71bc0c690b1
event_2,2018-01-11 13:02:04,67169f857d9e40ec8586864aaa3a6290,3ddc60708284408799323706c0938374
event_3,2018-01-11 13:44:19,b8c3587211e24f788fe97e0e8d5eacbf,6bb0e2c123264acda843dbbd69e5686d
event_1,2018-01-11 13:53:53,63cfc4ceff074805b7bba8514a3df342,df218b96442a4260ade3d71bc0c690b1
event_2,2018-01-11 16:22:21,528ad487904c42d08d35f2a8b1b1a53c,bb032f2c57614275bedc03bf53930601
event_2,2018-01-11 17:23:33,bf0bd46114e041b3ac1f69cd1d91d5e1,3ddc60708284408799323706c0938374
event_2,2018-01-11 18:13:52,5b442ad6445c4bd7b05df08777688e05,01dc42b9d06144458cb880b34ceba7e8
event_2,2018-01-11 18:32:31,68005a49d23342639cfa720f7e4f0a55,f1346e1a8410417aaaef30d611fc3797
event_1,2018-01-11 19:41:18,20ee10fe274a498b8b88e4c60966e55c,df218b96442a4260ade3d71bc0c690b1
event_1,2018-01-11 20:20:18,ad5c98bf55a94c32b26990683993c613,c323e7c8a85e4c9e8c6b6f805ccf820d
event_3,2018-01-11 20:48:47,8b3f1700c1a340fe9ab93d315d1d92cc,f1346e1a8410417aaaef30d611fc3797
event_3,2018-01-11 21:01:55,617f963146ff4c32a7b145f74b3f3fad,f1346e1a8410417aaaef30d611fc3797
event_1,2018-01-11 21:03:13,15e285b8d46849cb807bc12cd6765330,bb032f2c57614275bedc03bf53930601
event_1,2018-01-11 22:39:38,eb0d954b1a014ddf94c132831ca83a4a,df218b96442a4260ade3d71bc0c690b1
event_1,2018-01-12 03:05:02,57e8b1707ebd45119b74feefef8d64c9,df218b96442a4260ade3d71bc0c690b1
event_1,2018-01-12 03:52:28,fd4d8ff7e61c4496887070172b736c0f,6bb0e2c123264acda843dbbd69e5686d
required_event_C,2018-01-12 04:13:41,95675c53dc1443589e71e2ed253d2eb3,a4bb3d6b647f4eaa94e646b1776b6bff
event_2,2018-01-12 06:40:56,ff5291bef2be4f19829d7adbf847d91c,3ddc60708284408799323706c0938374
event_3,2018-01-12 07:28:22,89f5ea7531c146e980fbf4a267810a89,3ddc60708284408799323706c0938374
event_2,2018-01-12 07:51:49,a52e2dd252994d12bbdc856659b6c44f,df218b96442a4260ade3d71bc0c690b1
event_3,2018-01-12 08:04:26,9c9b43c3c981402682b84cea5f72dd43,6bb0e2c123264acda843dbbd69e5686d
event_1,2018-01-12 09:34:13,2960660f1fd845039c29315869ffe99b,6bb0e2c123264acda843dbbd69e5686d
required_event_A,2018-01-12 09:48:02,5ad490954709442e9ced004e97aa15c5,575501a42274479db374466ea60542d8
event_1,2018-01-12 11:03:02,3f42aca5f43a43b3ab8626c5076e3283,f1346e1a8410417aaaef30d611fc3797
event_2,2018-01-12 12:26:48,c6ba874b5c2f432e86fd813bdd4e1912,a4bb3d6b647f4eaa94e646b1776b6bff
event_3,2018-01-12 14:22:25,323fa2a117d449278d497c0479c4cbcf,c323e7c8a85e4c9e8c6b6f805ccf820d
required_event_B,2018-01-12 14:31:05,56c0e9c1d3044cde806cf3f76f701c15,575501a42274479db374466ea60542d8
event_2,2018-01-12 14:49:43,666566234f5e4006999662e26f261d22,df218b96442a4260ade3d71bc0c690b1
event_1,2018-01-12 17:21:53,f529c7c74cb54e3ba9639446f848bfee,c323e7c8a85e4c9e8c6b6f805ccf820d
event_1,2018-01-12 17:45:12,4dee220aa4f8496998d1af02d0a1de54,6bb0e2c123264acda843dbbd69e5686d
event_1,2018-01-12 17:53:57,cc6984154f05478cb5ffcd93e47f24c1,df218b96442a4260ade3d71bc0c690b1
event_1,2018-01-12 18:37:12,231f99356dc4489aa47f5effa78124c9,6bb0e2c123264acda843dbbd69e5686d
event_1,2018-01-12 20:07:28,3352899849a842b2aa16da7175103e55,c323e7c8a85e4c9e8c6b6f805ccf820d
event_3,2018-01-12 20:45:49,3b374269481743a88c268d4506a0b291,a4bb3d6b647f4eaa94e646b1776b6bff
event_2,2018-01-12 21:02:15,a0ccebf961824a8f9b8c87576de66628,c323e7c8a85e4c9e8c6b6f805ccf820d
event_1,2018-01-12 21:56:59,d6ed48a5e40147d7a9eda26279ed2ee8,6bb0e2c123264acda843dbbd69e5686d
required_event_C,2018-01-12 23:15:34,7728f2130c634241ae203f90d4df50fe,575501a42274479db374466ea60542d8
event_2,2018-01-13 03:11:58,c2b6396d89324094a82d71b7c9c4ffb1,c323e7c8a85e4c9e8c6b6f805ccf820d
event_3,2018-01-13 03:35:14,f8e84f2dad7847d8beb496d7e528c07f,df218b96442a4260ade3d71bc0c690b1
event_2,2018-01-13 04:21:19,be2a2c0a5ab54a5f87699a29547c174c,f1346e1a8410417aaaef30d611fc3797
required_event_A,2018-01-13 04:36:24,d3da85d4b4924db0a4e24d00b80f88b5,e722c2e1982c438c9d9231f86167ed77
event_1,2018-01-13 04:53:32,03f88faf14b1439e99105205d40ccc0b,01dc42b9d06144458cb880b34ceba7e8
event_2,2018-01-13 05:06:26,825cbd3078f847ce9e6695123a07a959,3ddc60708284408799323706c0938374
event_3,2018-01-13 06:07:20,30714709826648d6aabb590ed9569ccc,bb032f2c57614275bedc03bf53930601
event_2,2018-01-13 06:23:56,2cbe92e6a31f48ec870e44f9b8cae362,a4bb3d6b647f4eaa94e646b1776b6bff
event_1,2018-01-13 07:11:24,a1c095421b3d4fdea877d8463ec8d401,6bb0e2c123264acda843dbbd69e5686d
event_1,2018-01-13 07:38:33,349bcaed8b1e43709ac2fbee3ba88dca,575501a42274479db374466ea60542d8
event_1,2018-01-13 09:22:21,e7f4db94d29340e18561b11930df574b,575501a42274479db374466ea60542d8
event_2,2018-01-13 10:19:44,e727e12d025a40ba9e81ff74966bbde8,575501a42274479db374466ea60542d8
event_1,2018-01-13 10:50:30,02b228603f934764bf0faffcf7e58e09,575501a42274479db374466ea60542d8
event_2,2018-01-13 11:49:21,3ec8529ddc0f4186877afbb292095569,bb032f2c57614275bedc03bf53930601
event_2,2018-01-13 15:24:31,ef4f58cdbbe7465782bf77756d35e615,bb032f2c57614275bedc03bf53930601
event_1,2018-01-13 15:28:40,49762de3695842e792418e4434f22ccc,df218b96442a4260ade3d71bc0c690b1
event_2,2018-01-13 17:03:43,f1df0f739fcd45c5a6020b019e4f5350,bb032f2c57614275bedc03bf53930601
event_3,2018-01-13 17:32:04,7925795e72694d1ebcef1b0097ed88a0,f1346e1a8410417aaaef30d611fc3797
event_3,2018-01-13 17:45:47,e2d6b667c8174cb39ac5c571817b4f73,01dc42b9d06144458cb880b34ceba7e8
event_1,2018-01-13 18:08:52,4f868d931b2148acbcb23f1884dc822b,9001efc6cf9344dbb57e21a6b141ff80
event_2,2018-01-13 19:06:45,31e1b5eefc814e628b549c58e6993bb5,f1346e1a8410417aaaef30d611fc3797
event_3,2018-01-13 20:12:02,53290a3d7132418492b460adc92ce046,6bb0e2c123264acda843dbbd69e5686d
event_2,2018-01-13 22:07:27,ebd85db6900d4f32a747694a3d6ff9ad,f1346e1a8410417aaaef30d611fc3797
event_3,2018-01-13 22:22:39,0859730766a747c081dc6bf60f8a3a67,01dc42b9d06144458cb880b34ceba7e8
event_2,2018-01-13 23:24:19,30683cf7c5e143bf82d67d0aab19d098,a4bb3d6b647f4eaa94e646b1776b6bff
event_3,2018-01-13 23:32:12,5ed5e6b68c904f129899ef0ddf1a7b89,9001efc6cf9344dbb57e21a6b141ff80
event_3,2018-01-14 00:00:52,6e0263c9b7644861a8aa5c67f5c426fb,df218b96442a4260ade3d71bc0c690b1
event_2,2018-01-14 00:13:27,352b2445458b450aba23c363031c9676,a4bb3d6b647f4eaa94e646b1776b6bff
required_event_A,2018-01-14 00:14:30,e5477afb7d5443769465a30b69ef9ac5,6d4e7f01c72f4c9795ec948a0ad65eed
required_event_B,2018-01-14 00:49:37,5f2dc83e58064ea398d647b6be3ca19f,6d4e7f01c72f4c9795ec948a0ad65eed
event_3,2018-01-14 01:03:48,fc01e0a805b548839ea1f8eb6e9d2531,575501a42274479db374466ea60542d8
event_2,2018-01-14 01:38:15,570704cb00d2454d8e11f1d59fa61a32,bb032f2c57614275bedc03bf53930601
event_2,2018-01-14 01:54:46,8f96ffc6a0ae4fb2b50e459e49fb9050,df218b96442a4260ade3d71bc0c690b1
event_1,2018-01-14 02:44:54,4f85fb34fbe4413495dc1d606f80368b,3ddc60708284408799323706c0938374
required_event_C,2018-01-14 04:29:33,01ef3dc588314931b01942f1a3e592ad,6d4e7f01c72f4c9795ec948a0ad65eed
event_1,2018-01-14 04:31:51,acfe1a9162104bd2a46664114429d5a4,3ddc60708284408799323706c0938374
event_3,2018-01-14 04:58:05,73eee81294bf4ff193ca272737cd41b1,01dc42b9d06144458cb880b34ceba7e8
event_3,2018-01-14 06:41:19,38392f63c63a49c39bc52929c3a0131d,3ddc60708284408799323706c0938374
event_2,2018-01-14 09:37:46,108786a9ef3847f2951a0f78d6a2c049,9001efc6cf9344dbb57e21a6b141ff80
event_1,2018-01-14 10:22:34,d7fdca1539d04fa497afa169aec9234d,6bb0e2c123264acda843dbbd69e5686d
required_event_A,2018-01-14 10:42:45,0f00a5c6b584403ca014d39661365a42,f5c1db7016fd4e15bdf8fa1d449f327e
event_2,2018-01-14 11:19:02,ce8600668b044f17a4393abfd7dd36ff,6d4e7f01c72f4c9795ec948a0ad65eed
event_1,2018-01-14 11:28:28,5a2824346ebb4a269b86aa9c8dd4fcaf,bb032f2c57614275bedc03bf53930601
event_1,2018-01-14 12:57:31,b0e34e746d414e23bfd3330090f9f14a,575501a42274479db374466ea60542d8
event_2,2018-01-14 15:44:38,cefef6ef357149e3b3b459290cd63760,01dc42b9d06144458cb880b34ceba7e8
event_1,2018-01-14 16:06:08,8c7d251554dc409385691c58d8615406,01dc42b9d06144458cb880b34ceba7e8
required_event_B,2018-01-14 19:22:34,aa9bfbd3395a41a6948c15653ab51d0c,f5c1db7016fd4e15bdf8fa1d449f327e
event_1,2018-01-14 20:01:44,2b85b7bd8b524138bb398db6a7247a6f,575501a42274479db374466ea60542d8
event_1,2018-01-14 20:18:36,76868c39163e4956ad2fff23190f533a,a4bb3d6b647f4eaa94e646b1776b6bff
event_2,2018-01-14 20:38:46,0f20f0de8f0d4078a5f2fc3810659a3f,a4bb3d6b647f4eaa94e646b1776b6bff
event_1,2018-01-14 21:54:54,4b14f0042f0c4f7eb80b7fff46642b07,c323e7c8a85e4c9e8c6b6f805ccf820d
event_1,2018-01-14 22:41:34,d14b9b43574048eaa34889d1deb503a2,575501a42274479db374466ea60542d8
event_1,2018-01-15 00:43:07,793623d843e948dfb0fe260f9de39baf,df218b96442a4260ade3d71bc0c690b1
event_1,2018-01-15 01:08:44,1e5b10e558fa4fba8ff6b23adb41865e,6d4e7f01c72f4c9795ec948a0ad65eed
event_2,2018-01-15 01:21:38,729af3e1029d4c35a5f8d5ac47adf41a,f1346e1a8410417aaaef30d611fc3797
event_3,2018-01-15 03:06:19,8ac39bc78af04d4daee2683be405ab8a,6bb0e2c123264acda843dbbd69e5686d
event_3,2018-01-15 03:18:46,f4ce55f9eae24f03822cf62a01547479,c323e7c8a85e4c9e8c6b6f805ccf820d
event_2,2018-01-15 03:25:35,7a8d07caf06d4b32a19d12b6d6519b34,01dc42b9d06144458cb880b34ceba7e8
